,date,price,wallets,address,mined,Metcafe,value,networkvalue,status
0,2010-09-25,0.1,2,656.0,4109450.0,430336.0,0.1,0.0,0
1,2010-09-26,0.1,2,444.0,4110750.0,197136.0,0.05,0.05,1
2,2010-09-27,0.1,2,1070.0,4132150.0,1144900.0,0.28,-0.18000000000000002,0
3,2010-09-28,0.1,2,1503.0,4133200.0,2259009.0,0.55,-0.45000000000000007,0
4,2010-09-29,0.1,2,1049.0,4148050.0,1100401.0,0.27,-0.17,0
5,2010-09-30,0.1,2,492.0,4155850.0,242064.0,0.06,0.04000000000000001,1
6,2010-10-01,0.1,2,693.0,4155350.0,480249.0,0.12,-0.01999999999999999,0
7,2010-10-02,0.1,2,680.0,4167350.0,462400.0,0.11,-0.009999999999999995,0
8,2010-10-03,0.1,2,550.0,4175050.0,302500.0,0.07,0.03,1
9,2010-10-04,0.1,2,690.0,4181200.0,476100.0,0.11,-0.009999999999999995,0
10,2010-10-05,0.1,2,577.0,4177550.0,332929.0,0.08,0.020000000000000004,1
11,2010-10-06,0.1,2,522.0,4197450.0,272484.0,0.06,0.04000000000000001,1
12,2010-10-07,0.1,2,489.0,4205200.0,239121.0,0.06,0.04000000000000001,1
13,2010-10-08,0.1,2,665.0,4199650.0,442225.0,0.11,-0.009999999999999995,0
14,2010-10-09,0.1,2,607.0,4221450.0,368449.0,0.09,0.010000000000000009,1
15,2010-10-10,0.1,2,457.0,4221750.0,208849.0,0.05,0.05,1
16,2010-10-11,0.1,2,475.0,4237700.0,225625.0,0.05,0.05,1
17,2010-10-12,0.1,2,494.0,4246150.0,244036.0,0.06,0.04000000000000001,1
18,2010-10-13,0.1,2,756.0,4244050.0,571536.0,0.13,-0.03,0
19,2010-10-14,0.1,2,439.0,4265000.0,192721.0,0.05,0.05,1
20,2010-10-15,0.1,2,406.0,4266250.0,164836.0,0.04,0.060000000000000005,1
21,2010-10-16,0.1,2,703.0,4291050.0,494209.0,0.12,-0.01999999999999999,0
22,2010-10-17,0.1,2,525.0,4288500.0,275625.0,0.06,0.04000000000000001,1
23,2010-10-18,0.1,2,731.0,4316250.0,534361.0,0.12,-0.01999999999999999,0
24,2010-10-19,0.1,2,1162.0,4310950.0,1350244.0,0.31,-0.21,0
25,2010-10-20,0.1,2,944.0,4339600.0,891136.0,0.21,-0.10999999999999999,0
26,2010-10-21,0.1,2,817.0,4333450.0,667489.0,0.15,-0.04999999999999999,0
27,2010-10-22,0.1,2,823.0,4355950.0,677329.0,0.16,-0.06,0
28,2010-10-23,0.1,2,669.0,4356050.0,447561.0,0.1,0.0,0
29,2010-10-24,0.1,2,665.0,4375900.0,442225.0,0.1,0.0,0
30,2010-10-25,0.1,2,563.0,4378150.0,316969.0,0.07,0.03,1
31,2010-10-26,0.2,2,639.0,4398600.0,408321.0,0.09,0.11000000000000001,1
32,2010-10-27,0.2,2,914.0,4400500.0,835396.0,0.19,0.010000000000000009,1
33,2010-10-28,0.2,2,805.0,4421100.0,648025.0,0.15,0.05000000000000002,1
34,2010-10-29,0.2,2,654.0,4422750.0,427716.0,0.1,0.1,1
35,2010-10-30,0.2,2,428.0,4442200.0,183184.0,0.04,0.16,1
36,2010-10-31,0.2,2,403.0,4451600.0,162409.0,0.04,0.16,1
37,2010-11-01,0.2,2,421.0,4445100.0,177241.0,0.04,0.16,1
38,2010-11-02,0.2,2,288.0,4470050.0,82944.0,0.02,0.18000000000000002,1
39,2010-11-03,0.2,2,394.0,4467250.0,155236.0,0.03,0.17,1
40,2010-11-04,0.2,2,423.0,4490550.0,178929.0,0.04,0.16,1
41,2010-11-05,0.3,2,647.0,4489600.0,418609.0,0.09,0.21,1
42,2010-11-06,0.4,2,414.0,4513050.0,171396.0,0.04,0.36000000000000004,1
43,2010-11-07,0.3,2,486.0,4511800.0,236196.0,0.05,0.25,1
44,2010-11-08,0.2,2,1363.0,4538100.0,1857769.0,0.41,-0.20999999999999996,0
45,2010-11-09,0.2,2,468.0,4533950.0,219024.0,0.05,0.15000000000000002,1
46,2010-11-10,0.2,2,469.0,4559350.0,219961.0,0.05,0.15000000000000002,1
47,2010-11-11,0.2,2,396.0,4556050.0,156816.0,0.03,0.17,1
48,2010-11-12,0.3,2,299.0,4578850.0,89401.0,0.02,0.27999999999999997,1
49,2010-11-13,0.3,2,372.0,4578400.0,138384.0,0.03,0.27,1
50,2010-11-14,0.3,2,708.0,4601800.0,501264.0,0.11,0.19,1
51,2010-11-15,0.3,2,4217.0,4601050.0,17783089.0,3.87,-3.5700000000000003,0
52,2010-11-16,0.2,2,3189.0,4623350.0,10169721.0,2.2,-2.0,0
53,2010-11-17,0.2,2,459.0,4623450.0,210681.0,0.05,0.15000000000000002,1
54,2010-11-18,0.3,2,405.0,4644800.0,164025.0,0.04,0.26,1
55,2010-11-19,0.3,2,497.0,4645950.0,247009.0,0.05,0.25,1
56,2010-11-20,0.3,2,668.0,4657300.0,446224.0,0.1,0.19999999999999998,1
57,2010-11-21,0.3,2,620.0,4665300.0,384400.0,0.08,0.21999999999999997,1
58,2010-11-22,0.3,2,466.0,4672500.0,217156.0,0.05,0.25,1
59,2010-11-23,0.3,2,525.0,4668250.0,275625.0,0.06,0.24,1
60,2010-11-24,0.3,2,801.0,4689350.0,641601.0,0.14,0.15999999999999998,1
61,2010-11-25,0.3,2,740.0,4690400.0,547600.0,0.12,0.18,1
62,2010-11-26,0.3,2,1018.0,4708650.0,1036324.0,0.22,0.07999999999999999,1
63,2010-11-27,0.3,2,661.0,4716950.0,436921.0,0.09,0.21,1
64,2010-11-28,0.3,2,538.0,4712750.0,289444.0,0.06,0.24,1
65,2010-11-29,0.2,2,710.0,4738050.0,504100.0,0.11,0.09000000000000001,1
66,2010-11-30,0.2,2,602.0,4735250.0,362404.0,0.08,0.12000000000000001,1
67,2010-12-01,0.2,2,938.0,4756550.0,879844.0,0.18,0.020000000000000018,1
68,2010-12-02,0.3,2,641.0,4757500.0,410881.0,0.09,0.21,1
69,2010-12-03,0.3,2,708.0,4777100.0,501264.0,0.1,0.19999999999999998,1
70,2010-12-04,0.2,2,497.0,4789000.0,247009.0,0.05,0.15000000000000002,1
71,2010-12-05,0.2,2,488.0,4779950.0,238144.0,0.05,0.15000000000000002,1
72,2010-12-06,0.2,2,507.0,4802350.0,257049.0,0.05,0.15000000000000002,1
73,2010-12-07,0.2,2,926.0,4824200.0,857476.0,0.18,0.020000000000000018,1
74,2010-12-08,0.2,2,687.0,4824700.0,471969.0,0.1,0.1,1
75,2010-12-09,0.2,2,632.0,4844200.0,399424.0,0.08,0.12000000000000001,1
76,2010-12-10,0.2,2,491.0,4852800.0,241081.0,0.05,0.15000000000000002,1
77,2010-12-11,0.2,2,823.0,4846850.0,677329.0,0.14,0.06,1
78,2010-12-12,0.2,2,1026.0,4869100.0,1052676.0,0.22,-0.01999999999999999,0
79,2010-12-13,0.2,2,1539.0,4869250.0,2368521.0,0.49,-0.29,0
80,2010-12-14,0.2,2,966.0,4886200.0,933156.0,0.19,0.010000000000000009,1
81,2010-12-15,0.2,2,906.0,4895500.0,820836.0,0.17,0.03,1
82,2010-12-16,0.3,2,781.0,4892200.0,609961.0,0.12,0.18,1
83,2010-12-17,0.2,2,634.0,4912050.0,401956.0,0.08,0.12000000000000001,1
84,2010-12-18,0.2,2,701.0,4921250.0,491401.0,0.1,0.1,1
85,2010-12-19,0.2,2,909.0,4914600.0,826281.0,0.17,0.03,1
86,2010-12-20,0.3,2,1304.0,4939050.0,1700416.0,0.34,-0.040000000000000036,0
87,2010-12-21,0.2,2,900.0,4936900.0,810000.0,0.16,0.04000000000000001,1
88,2010-12-22,0.3,2,1057.0,4954100.0,1117249.0,0.23,0.06999999999999998,1
89,2010-12-23,0.3,2,784.0,4961600.0,614656.0,0.12,0.18,1
90,2010-12-24,0.2,2,707.0,4959450.0,499849.0,0.1,0.1,1
91,2010-12-25,0.2,2,915.0,4977050.0,837225.0,0.17,0.03,1
92,2010-12-26,0.3,2,885.0,4985100.0,783225.0,0.16,0.13999999999999999,1
93,2010-12-27,0.3,2,985.0,4981550.0,970225.0,0.19,0.10999999999999999,1
94,2010-12-28,0.3,2,868.0,5002150.0,753424.0,0.15,0.15,1
95,2010-12-29,0.3,2,830.0,5003950.0,688900.0,0.14,0.15999999999999998,1
96,2010-12-30,0.3,2,926.0,5018350.0,857476.0,0.17,0.12999999999999998,1
97,2010-12-31,0.3,2,741.0,5027250.0,549081.0,0.11,0.19,1
98,2011-01-01,0.3,2,903.0,5026150.0,815409.0,0.16,0.13999999999999999,1
99,2011-01-02,0.3,2,883.0,5044450.0,779689.0,0.15,0.15,1
100,2011-01-03,0.3,2,1246.0,5051550.0,1552516.0,0.31,-0.010000000000000009,0
101,2011-01-04,0.3,2,939.0,5048400.0,881721.0,0.17,0.12999999999999998,1
102,2011-01-05,0.3,2,1390.0,5066400.0,1932100.0,0.38,-0.08000000000000002,0
103,2011-01-06,0.3,2,1021.0,5073600.0,1042441.0,0.21,0.09,1
104,2011-01-07,0.3,2,1096.0,5070550.0,1201216.0,0.24,0.06,1
105,2011-01-08,0.3,2,1313.0,5090800.0,1723969.0,0.34,-0.040000000000000036,0
106,2011-01-09,0.3,2,1230.0,5092650.0,1512900.0,0.3,0.0,0
107,2011-01-10,0.3,2,1281.0,5107250.0,1640961.0,0.32,-0.020000000000000018,0
108,2011-01-11,0.3,2,1395.0,5115600.0,1946025.0,0.38,-0.08000000000000002,0
109,2011-01-12,0.3,2,1104.0,5115050.0,1218816.0,0.24,0.06,1
110,2011-01-13,0.3,2,1521.0,5133550.0,2313441.0,0.45,-0.15000000000000002,0
111,2011-01-14,0.4,2,1436.0,5142150.0,2062096.0,0.4,0.0,0
112,2011-01-15,0.4,2,1273.0,5137300.0,1620529.0,0.32,0.08000000000000002,1
113,2011-01-16,0.4,2,1374.0,5159450.0,1887876.0,0.37,0.030000000000000027,1
114,2011-01-17,0.3,2,1177.0,5159550.0,1385329.0,0.27,0.02999999999999997,1
115,2011-01-18,0.3,2,1280.0,5176100.0,1638400.0,0.32,-0.020000000000000018,0
116,2011-01-19,0.3,2,1388.0,5184500.0,1926544.0,0.37,-0.07,0
117,2011-01-20,0.4,2,1280.0,5182000.0,1638400.0,0.32,0.08000000000000002,1
118,2011-01-21,0.4,2,1807.0,5201600.0,3265249.0,0.63,-0.22999999999999998,0
119,2011-01-22,0.4,2,2035.0,5210100.0,4141225.0,0.79,-0.39,0
120,2011-01-23,0.4,2,1770.0,5204300.0,3132900.0,0.6,-0.19999999999999996,0
121,2011-01-24,0.4,2,1878.0,5226900.0,3526884.0,0.67,-0.27,0
122,2011-01-25,0.4,2,1296.0,5226400.0,1679616.0,0.32,0.08000000000000002,1
123,2011-01-26,0.4,2,1419.0,5244650.0,2013561.0,0.38,0.020000000000000018,1
124,2011-01-27,0.4,2,1502.0,5252800.0,2256004.0,0.43,-0.02999999999999997,0
125,2011-01-28,0.4,2,1550.0,5248600.0,2402500.0,0.46,-0.06,0
126,2011-01-29,0.4,2,1928.0,5268500.0,3717184.0,0.71,-0.30999999999999994,0
127,2011-01-30,0.5,2,3057.0,5276000.0,9345249.0,1.77,-1.27,0
128,2011-01-31,0.5,2,2075.0,5270700.0,4305625.0,0.82,-0.31999999999999995,0
129,2011-02-01,0.7,2,1766.0,5293050.0,3118756.0,0.59,0.10999999999999999,1
130,2011-02-02,0.7,2,1339.0,5292800.0,1792921.0,0.34,0.35999999999999993,1
131,2011-02-03,0.7,2,1113.0,5310000.0,1238769.0,0.23,0.47,1
132,2011-02-04,0.8,2,1332.0,5319150.0,1774224.0,0.33,0.47000000000000003,1
133,2011-02-05,0.9,2,1353.0,5315300.0,1830609.0,0.34,0.56,1
134,2011-02-06,0.9,2,1232.0,5338200.0,1517824.0,0.28,0.62,1
135,2011-02-07,0.9,2,1209.0,5337400.0,1461681.0,0.27,0.63,1
136,2011-02-08,0.9,2,1262.0,5355950.0,1592644.0,0.3,0.6000000000000001,1
137,2011-02-09,1.1,2,1916.0,5365400.0,3671056.0,0.68,0.42000000000000004,1
138,2011-02-10,1.0,2,3381.0,5359600.0,11431161.0,2.13,-1.13,0
139,2011-02-11,1.1,2,4145.0,5384450.0,17181025.0,3.19,-2.09,0
140,2011-02-12,1.1,2,3133.0,5381650.0,9815689.0,1.82,-0.72,0
141,2011-02-13,1.0,2,3082.0,5403950.0,9498724.0,1.76,-0.76,0
142,2011-02-14,1.1,2,3940.0,5403750.0,15523600.0,2.87,-1.77,0
143,2011-02-15,1.0,2,3215.0,5426100.0,10336225.0,1.9,-0.8999999999999999,0
144,2011-02-16,1.0,2,2775.0,5425850.0,7700625.0,1.42,-0.41999999999999993,0
145,2011-02-17,1.0,2,3301.0,5448900.0,10896601.0,2.0,-1.0,0
146,2011-02-18,0.9,2,3436.0,5448150.0,11806096.0,2.17,-1.27,0
147,2011-02-19,0.9,2,2737.0,5467100.0,7491169.0,1.37,-0.4700000000000001,0
148,2011-02-20,0.9,2,3011.0,5476400.0,9066121.0,1.66,-0.7599999999999999,0
149,2011-02-21,0.8,2,3124.0,5470350.0,9759376.0,1.78,-0.98,0
150,2011-02-22,0.9,2,3604.0,5499150.0,12988816.0,2.36,-1.46,0
151,2011-02-23,0.9,2,3601.0,5492600.0,12967201.0,2.36,-1.46,0
152,2011-02-24,1.0,2,3505.0,5520950.0,12285025.0,2.23,-1.23,0
153,2011-02-25,0.9,2,3234.0,5514700.0,10458756.0,1.9,-0.9999999999999999,0
154,2011-02-26,1.0,2,3363.0,5536700.0,11309769.0,2.04,-1.04,0
155,2011-02-27,0.9,2,3448.0,5555400.0,11888704.0,2.14,-1.2400000000000002,0
156,2011-02-28,0.9,2,2896.0,5561900.0,8386816.0,1.51,-0.61,0
157,2011-03-01,0.9,2,5066.0,5558800.0,25664356.0,4.62,-3.72,0
158,2011-03-02,0.9,2,3576.0,5579500.0,12787776.0,2.29,-1.3900000000000001,0
159,2011-03-03,0.9,2,4737.0,5580950.0,22439169.0,4.02,-3.1199999999999997,0
160,2011-03-04,0.9,2,3105.0,5602700.0,9641025.0,1.72,-0.82,0
161,2011-03-05,0.9,2,3424.0,5603050.0,11723776.0,2.09,-1.19,0
162,2011-03-06,0.9,2,3139.0,5627950.0,9853321.0,1.75,-0.85,0
163,2011-03-07,0.9,2,3254.0,5625050.0,10588516.0,1.88,-0.9799999999999999,0
164,2011-03-08,0.9,2,3698.0,5645500.0,13675204.0,2.42,-1.52,0
165,2011-03-09,0.9,2,3237.0,5647350.0,10478169.0,1.86,-0.9600000000000001,0
166,2011-03-10,0.9,2,2802.0,5658200.0,7851204.0,1.39,-0.4899999999999999,0
167,2011-03-11,0.9,2,2922.0,5665050.0,8538084.0,1.51,-0.61,0
168,2011-03-12,0.9,2,3098.0,5671000.0,9597604.0,1.69,-0.7899999999999999,0
169,2011-03-13,0.9,2,2776.0,5669450.0,7706176.0,1.36,-0.4600000000000001,0
170,2011-03-14,0.9,2,2788.0,5681700.0,7772944.0,1.37,-0.4700000000000001,0
171,2011-03-15,0.9,2,3187.0,5689000.0,10156969.0,1.79,-0.89,0
172,2011-03-16,0.9,2,3034.0,5695550.0,9205156.0,1.62,-0.7200000000000001,0
173,2011-03-17,0.8,2,3090.0,5691600.0,9548100.0,1.68,-0.8799999999999999,0
174,2011-03-18,0.8,2,2974.0,5707900.0,8844676.0,1.55,-0.75,0
175,2011-03-19,0.8,2,3061.0,5714150.0,9369721.0,1.64,-0.8399999999999999,0
176,2011-03-20,0.7,2,4319.0,5713800.0,18653761.0,3.26,-2.5599999999999996,0
177,2011-03-21,0.8,2,4514.0,5728200.0,20376196.0,3.56,-2.76,0
178,2011-03-22,0.8,2,3743.0,5735600.0,14010049.0,2.44,-1.64,0
179,2011-03-23,0.8,2,6710.0,5735900.0,45024100.0,7.85,-7.05,0
180,2011-03-24,0.9,2,4254.0,5751300.0,18096516.0,3.15,-2.25,0
181,2011-03-25,0.9,2,4019.0,5758350.0,16152361.0,2.81,-1.9100000000000001,0
182,2011-03-26,0.9,2,4709.0,5758250.0,22174681.0,3.85,-2.95,0
183,2011-03-27,0.8,2,4643.0,5774150.0,21557449.0,3.73,-2.9299999999999997,0
184,2011-03-28,0.8,2,5190.0,5781850.0,26936100.0,4.66,-3.8600000000000003,0
185,2011-03-29,0.8,2,4511.0,5780450.0,20349121.0,3.52,-2.7199999999999998,0
186,2011-03-30,0.8,2,3525.0,5799750.0,12425625.0,2.14,-1.34,0
187,2011-03-31,0.8,2,3999.0,5808500.0,15992001.0,2.75,-1.95,0
188,2011-04-01,0.8,2,3137.0,5802850.0,9840769.0,1.7,-0.8999999999999999,0
189,2011-04-02,0.8,2,3148.0,5826300.0,9909904.0,1.7,-0.8999999999999999,0
190,2011-04-03,0.8,2,3474.0,5825250.0,12068676.0,2.07,-1.2699999999999998,0
191,2011-04-04,0.7,2,4476.0,5845400.0,20034576.0,3.43,-2.7300000000000004,0
192,2011-04-05,0.7,2,4158.0,5852350.0,17288964.0,2.95,-2.25,0
193,2011-04-06,0.7,2,3733.0,5848200.0,13935289.0,2.38,-1.68,0
194,2011-04-07,0.8,2,3289.0,5868250.0,10817521.0,1.84,-1.04,0
195,2011-04-08,0.8,2,3505.0,5876200.0,12285025.0,2.09,-1.2899999999999998,0
196,2011-04-09,0.7,2,3482.0,5870350.0,12124324.0,2.07,-1.3699999999999999,0
197,2011-04-10,0.7,2,3369.0,5892300.0,11350161.0,1.93,-1.23,0
198,2011-04-11,0.8,2,3912.0,5892550.0,15303744.0,2.6,-1.8,0
199,2011-04-12,0.9,2,4188.0,5910700.0,17539344.0,2.97,-2.0700000000000003,0
200,2011-04-13,0.9,2,4520.0,5918850.0,20430400.0,3.45,-2.5500000000000003,0
201,2011-04-14,1.0,2,5823.0,5914600.0,33907329.0,5.73,-4.73,0
202,2011-04-15,1.0,2,4024.0,5933950.0,16192576.0,2.73,-1.73,0
203,2011-04-16,1.0,2,5234.0,5942850.0,27394756.0,4.61,-3.6100000000000003,0
204,2011-04-17,1.1,2,4200.0,5936850.0,17640000.0,2.97,-1.87,0
205,2011-04-18,1.2,2,5409.0,5957700.0,29257281.0,4.91,-3.71,0
206,2011-04-19,1.2,2,6221.0,5958950.0,38700841.0,6.49,-5.29,0
207,2011-04-20,1.1,2,5252.0,5973150.0,27583504.0,4.62,-3.52,0
208,2011-04-21,1.2,2,3915.0,5981800.0,15327225.0,2.56,-1.36,0
209,2011-04-22,1.4,2,4107.0,5980950.0,16867449.0,2.82,-1.42,0
210,2011-04-23,1.7,2,4801.0,5998200.0,23049601.0,3.84,-2.1399999999999997,0
211,2011-04-24,1.6,2,4530.0,6007600.0,20520900.0,3.42,-1.8199999999999998,0
212,2011-04-25,1.6,2,4940.0,6003050.0,24403600.0,4.07,-2.47,0
213,2011-04-26,1.8,2,6011.0,6026750.0,36132121.0,6.0,-4.2,0
214,2011-04-27,1.9,2,7342.0,6025100.0,53904964.0,8.95,-7.049999999999999,0
215,2011-04-28,2.2,2,6056.0,6044800.0,36675136.0,6.07,-3.87,0
216,2011-04-29,2.9,2,6586.0,6054050.0,43375396.0,7.16,-4.26,0
217,2011-04-30,3.5,2,8009.0,6047100.0,64144081.0,10.61,-7.109999999999999,0
218,2011-05-01,3.0,2,7343.0,6072750.0,53919649.0,8.88,-5.880000000000001,0
219,2011-05-02,3.2,2,5814.0,6069250.0,33802596.0,5.57,-2.37,0
220,2011-05-03,3.4,2,5887.0,6092400.0,34656769.0,5.69,-2.2900000000000005,0
221,2011-05-04,3.4,2,6210.0,6091350.0,38564100.0,6.33,-2.93,0
222,2011-05-05,3.3,2,6921.0,6113750.0,47900241.0,7.83,-4.53,0
223,2011-05-06,3.5,2,6659.0,6113500.0,44342281.0,7.25,-3.75,0
224,2011-05-07,3.6,2,7090.0,6135000.0,50268100.0,8.19,-4.59,0
225,2011-05-08,3.9,2,6135.0,6135650.0,37638225.0,6.13,-2.23,0
226,2011-05-09,3.8,2,7306.0,6157450.0,53377636.0,8.67,-4.87,0
227,2011-05-10,5.8,2,6931.0,6157900.0,48038761.0,7.8,-2.0,0
228,2011-05-11,5.5,2,6863.0,6175000.0,47100769.0,7.63,-2.13,0
229,2011-05-12,6.3,2,7017.0,6185050.0,49238289.0,7.96,-1.6600000000000001,0
230,2011-05-13,8.2,2,9229.0,6180050.0,85174441.0,13.78,-5.58,0
231,2011-05-14,7.2,2,8737.0,6208850.0,76335169.0,12.29,-5.089999999999999,0
232,2011-05-15,7.0,2,8078.0,6202050.0,65254084.0,10.52,-3.5199999999999996,0
233,2011-05-16,8.0,2,11506.0,6233050.0,132388036.0,21.24,-13.239999999999998,0
234,2011-05-17,7.2,2,10261.0,6224100.0,105288121.0,16.92,-9.720000000000002,0
235,2011-05-18,6.9,2,12695.0,6246150.0,161163025.0,25.8,-18.9,0
236,2011-05-19,6.8,2,11771.0,6267450.0,138556441.0,22.11,-15.309999999999999,0
237,2011-05-20,5.6,2,11381.0,6268350.0,129527161.0,20.66,-15.06,0
238,2011-05-21,6.1,2,10577.0,6290800.0,111872929.0,17.78,-11.680000000000001,0
239,2011-05-22,6.7,2,10533.0,6290400.0,110944089.0,17.64,-10.940000000000001,0
240,2011-05-23,7.2,2,11949.0,6319400.0,142778601.0,22.59,-15.39,0
241,2011-05-24,7.4,2,12952.0,6312600.0,167754304.0,26.57,-19.17,0
242,2011-05-25,8.4,2,14348.0,6334600.0,205865104.0,32.5,-24.1,0
243,2011-05-26,8.8,2,14242.0,6359800.0,202834564.0,31.89,-23.09,0
244,2011-05-27,8.5,2,10599.0,6356650.0,112338801.0,17.67,-9.170000000000002,0
245,2011-05-28,8.3,2,11415.0,6376200.0,130302225.0,20.44,-12.14,0
246,2011-05-29,8.4,2,11036.0,6383850.0,121793296.0,19.08,-10.679999999999998,0
247,2011-05-30,8.8,2,12428.0,6378750.0,154455184.0,24.21,-15.41,0
248,2011-05-31,8.7,2,13850.0,6400250.0,191822500.0,29.97,-21.27,0
249,2011-06-01,9.6,2,13657.0,6400900.0,186513649.0,29.14,-19.54,0
250,2011-06-02,10.6,2,15288.0,6419900.0,233722944.0,36.41,-25.809999999999995,0
251,2011-06-03,14.3,2,17582.0,6430700.0,309126724.0,48.07,-33.769999999999996,0
252,2011-06-04,18.9,2,19181.0,6422950.0,367910761.0,57.28,-38.38,0
253,2011-06-05,16.7,2,17585.0,6453600.0,309232225.0,47.92,-31.220000000000002,0
254,2011-06-06,18.5,2,20676.0,6445000.0,427496976.0,66.33,-47.83,0
255,2011-06-07,23.9,2,18723.0,6471200.0,350550729.0,54.17,-30.270000000000003,0
256,2011-06-08,29.6,2,27013.0,6467050.0,729702169.0,112.83,-83.22999999999999,0
257,2011-06-09,28.9,2,26012.0,6493100.0,676624144.0,104.21,-75.31,0
258,2011-06-10,24.0,2,23862.0,6489100.0,569395044.0,87.75,-63.75,0
259,2011-06-11,14.6,2,23329.0,6516600.0,544242241.0,83.52,-68.92,0
260,2011-06-12,18.5,2,26680.0,6511100.0,711822400.0,109.32,-90.82,0
261,2011-06-13,19.8,2,25460.0,6540100.0,648211600.0,99.11,-79.31,0
262,2011-06-14,19.3,2,29187.0,6533200.0,851880969.0,130.39,-111.08999999999999,0
263,2011-06-15,19.5,2,27126.0,6555250.0,735819876.0,112.25,-92.75,0
264,2011-06-16,17.0,2,28463.0,6573250.0,810142369.0,123.25,-106.25,0
265,2011-06-17,15.7,2,25713.0,6583350.0,661158369.0,100.43,-84.73,0
266,2011-06-18,16.9,2,25771.0,6577250.0,664144441.0,100.98,-84.08000000000001,0
267,2011-06-19,17.5,2,27371.0,6605900.0,749171641.0,113.41,-95.91,0
268,2011-06-20,17.5,2,25591.0,6599250.0,654899281.0,99.24,-81.74,0
269,2011-06-21,17.5,2,24486.0,6630950.0,599564196.0,90.42,-72.92,0
270,2011-06-22,17.5,2,26303.0,6621350.0,691847809.0,104.49,-86.99,0
271,2011-06-23,17.5,2,23864.0,6643550.0,569490496.0,85.72,-68.22,0
272,2011-06-24,17.5,2,25067.0,6662400.0,628354489.0,94.31,-76.81,0
273,2011-06-25,17.5,2,22254.0,6670150.0,495240516.0,74.25,-56.75,0
274,2011-06-26,16.5,2,23338.0,6665550.0,544662244.0,81.71,-65.21,0
275,2011-06-27,16.8,2,28631.0,6685800.0,819734161.0,122.61,-105.81,0
276,2011-06-28,17.0,2,25983.0,6687550.0,675116289.0,100.95,-83.95,0
277,2011-06-29,16.9,2,24028.0,6703700.0,577344784.0,86.12,-69.22,0
278,2011-06-30,16.1,2,23070.0,6712700.0,532224900.0,79.29,-63.190000000000005,0
279,2011-07-01,15.4,2,30042.0,6709600.0,902521764.0,134.51,-119.10999999999999,0
280,2011-07-02,15.4,2,32112.0,6729450.0,1031180544.0,153.23,-137.82999999999998,0
281,2011-07-03,15.4,2,22129.0,6737650.0,489692641.0,72.68,-57.28000000000001,0
282,2011-07-04,13.9,2,23440.0,6731650.0,549433600.0,81.62,-67.72,0
283,2011-07-05,12.9,2,23168.0,6753000.0,536756224.0,79.48,-66.58,0
284,2011-07-06,14.8,2,26752.0,6753650.0,715669504.0,105.97,-91.17,0
285,2011-07-07,14.8,2,22771.0,6767150.0,518518441.0,76.62,-61.82000000000001,0
286,2011-07-08,14.3,2,24399.0,6775050.0,595311201.0,87.87,-73.57000000000001,0
287,2011-07-09,14.4,2,22511.0,6775650.0,506745121.0,74.79,-60.39000000000001,0
288,2011-07-10,14.9,2,28441.0,6789700.0,808890481.0,119.13,-104.22999999999999,0
289,2011-07-11,14.2,2,25505.0,6796900.0,650505025.0,95.71,-81.50999999999999,0
290,2011-07-12,14.0,2,22750.0,6797650.0,517562500.0,76.14,-62.14,0
291,2011-07-13,13.9,2,26808.0,6813750.0,718668864.0,105.47,-91.57,0
292,2011-07-14,14.0,2,28682.0,6821800.0,822657124.0,120.59,-106.59,0
293,2011-07-15,13.8,2,24115.0,6819700.0,581533225.0,85.27,-71.47,0
294,2011-07-16,13.7,2,23674.0,6838200.0,560458276.0,81.96,-68.25999999999999,0
295,2011-07-17,13.2,2,24274.0,6845850.0,589227076.0,86.07,-72.86999999999999,0
296,2011-07-18,13.5,2,27601.0,6841800.0,761815201.0,111.35,-97.85,0
297,2011-07-19,13.9,2,24782.0,6861200.0,614147524.0,89.51,-75.61,0
298,2011-07-20,13.7,2,25539.0,6868950.0,652240521.0,94.95,-81.25,0
299,2011-07-21,13.6,2,25137.0,6863850.0,631868769.0,92.06,-78.46000000000001,0
300,2011-07-22,13.7,2,24163.0,6883350.0,583850569.0,84.82,-71.11999999999999,0
301,2011-07-23,13.7,2,21647.0,6892150.0,468592609.0,67.99,-54.28999999999999,0
302,2011-07-24,14.0,2,22920.0,6885850.0,525326400.0,76.29,-62.290000000000006,0
303,2011-07-25,14.1,2,26711.0,6908450.0,713477521.0,103.28,-89.18,0
304,2011-07-26,13.9,2,23543.0,6907950.0,554272849.0,80.24,-66.33999999999999,0
305,2011-07-27,13.9,2,23165.0,6925800.0,536617225.0,77.48,-63.580000000000005,0
306,2011-07-28,13.5,2,25053.0,6933850.0,627652809.0,90.52,-77.02,0
307,2011-07-29,13.5,2,21756.0,6930000.0,473323536.0,68.3,-54.8,0
308,2011-07-30,13.5,2,19386.0,6949850.0,375816996.0,54.08,-40.58,0
309,2011-07-31,13.4,2,23766.0,6958600.0,564822756.0,81.17,-67.77,0
310,2011-08-01,13.1,2,23275.0,6952250.0,541725625.0,77.92,-64.82000000000001,0
311,2011-08-02,12.1,2,21237.0,6973900.0,451010169.0,64.67,-52.57,0
312,2011-08-03,9.3,2,17988.0,6974500.0,323568144.0,46.39,-37.09,0
313,2011-08-04,10.8,2,18586.0,6987450.0,345439396.0,49.44,-38.64,0
