date,Unnamed: 0,price
2019-08-21,3231,10141.5
2019-08-22,3232,10105.0
2019-08-23,3233,10388.7
2019-08-24,3234,10131.0
2019-08-25,3235,10136.3
2019-08-26,3236,10371.8
2019-08-27,3237,10184.8
2019-08-28,3238,9729.4
2019-08-29,3239,9491.0
2019-08-30,3240,9585.4
2019-08-31,3241,9594.4
2019-09-01,3242,9729.3
2019-09-02,3243,10348.8
2019-09-03,3244,10612.3
2019-09-04,3245,10568.2
2019-09-05,3246,10566.9
2019-09-06,3247,10309.3
2019-09-07,3248,10461.1
2019-09-08,3249,10402.8
2019-09-09,3250,10309.0
2019-09-10,3251,10105.4
2019-09-11,3252,10162.5
2019-09-12,3253,10415.1
2019-09-13,3254,10342.1
2019-09-14,3255,10337.3
2019-09-15,3256,10311.5
2019-09-16,3257,10255.5
2019-09-17,3258,10195.7
2019-09-18,3259,10164.7
2019-09-19,3260,10250.5
2019-09-20,3261,10172.7
2019-09-21,3262,9993.0
2019-09-22,3263,10031.6
2019-09-23,3264,9702.2
2019-09-24,3265,8513.9
2019-09-25,3266,8432.4
2019-09-26,3267,8063.8
2019-09-27,3268,8184.9
2019-09-28,3269,8208.5
2019-09-29,3270,8049.1
2019-09-30,3271,8284.3
2019-10-01,3272,8302.7
2019-10-02,3273,8364.1
2019-10-03,3274,8226.9
2019-10-04,3275,8148.1
2019-10-05,3276,8127.3
2019-10-06,3277,7881.9
2019-10-07,3278,8198.6
2019-10-08,3279,8182.9
2019-10-09,3280,8566.7
2019-10-10,3281,8562.3
2019-10-11,3282,8267.8
2019-10-12,3283,8304.4
2019-10-13,3284,8281.5
2019-10-14,3285,8353.3
2019-10-15,3286,8167.2
2019-10-16,3287,8000.4
2019-10-17,3288,8073.3
2019-10-18,3289,7948.5
2019-10-19,3290,7957.3
2019-10-20,3291,8223.4
2019-10-21,3292,8208.2
2019-10-22,3293,8031.4
2019-10-23,3294,7477.0
2019-10-24,3295,7422.7
2019-10-25,3296,8658.3
2019-10-26,3297,9230.6
2019-10-27,3298,9529.6
2019-10-28,3299,9207.2
2019-10-29,3300,9411.3
2019-10-30,3301,9157.9
2019-10-31,3302,9152.6
2019-11-01,3303,9230.1
2019-11-02,3304,9300.6
2019-11-03,3305,9198.3
2019-11-04,3306,9396.4
2019-11-05,3307,9310.8
2019-11-06,3308,9338.9
2019-11-07,3309,9223.5
2019-11-08,3310,8778.2
2019-11-09,3311,8804.5
2019-11-10,3312,9036.8
2019-11-11,3313,8736.9
2019-11-12,3314,8812.6
2019-11-13,3315,8783.1
2019-11-14,3316,8661.2
2019-11-15,3317,8476.3
2019-11-16,3318,8497.3
2019-11-17,3319,8509.8
2019-11-18,3320,8208.4
2019-11-19,3321,8145.7
2019-11-20,3322,8099.3
2019-11-21,3323,7627.9
2019-11-22,3324,7272.5
2019-11-23,3325,7324.1
2019-11-24,3326,6924.7
2019-11-25,3327,7115.6
2019-11-26,3328,7162.8
2019-11-27,3329,7510.6
2019-11-28,3330,7426.7
2019-11-29,3331,7742.7
2019-11-30,3332,7546.6
2019-12-01,3333,7396.4
2019-12-02,3334,7298.2
2019-12-03,3335,7291.8
2019-12-04,3336,7204.4
2019-12-05,3337,7399.2
2019-12-06,3338,7530.8
2019-12-07,3339,7510.9
2019-12-08,3340,7524.4
2019-12-09,3341,7355.8
2019-12-10,3342,7235.7
2019-12-11,3343,7208.0
2019-12-12,3344,7208.0
2019-12-13,3345,7255.2
2019-12-14,3346,7080.8
2019-12-15,3347,7128.5
2019-12-16,3348,6903.5
2019-12-17,3349,6613.3
2019-12-18,3350,7276.0
2019-12-19,3351,7165.5
2019-12-20,3352,7196.4
2019-12-21,3353,7156.2
2019-12-22,3354,7495.8
2019-12-23,3355,7322.8
2019-12-24,3356,7268.3
2019-12-25,3357,7224.8
2019-12-26,3358,7210.9
2019-12-27,3359,7261.7
2019-12-28,3360,7321.5
2019-12-29,3361,7397.5
2019-12-30,3362,7261.8
2019-12-31,3363,7196.4
2020-01-01,3364,7199.8
2020-01-02,3365,6967.0
2020-01-03,3366,7343.1
2020-01-04,3367,7376.8
2020-01-05,3368,7372.5
2020-01-06,3369,7759.1
2020-01-07,3370,8155.7
2020-01-08,3371,8059.6
2020-01-09,3372,7842.4
2020-01-10,3373,8187.1
2020-01-11,3374,8024.1
2020-01-12,3375,8187.6
2020-01-13,3376,8111.4
2020-01-14,3377,8829.2
2020-01-15,3378,8818.3
2020-01-16,3379,8726.9
2020-01-17,3380,8913.1
2020-01-18,3381,8916.3
2020-01-19,3382,8706.2
2020-01-20,3383,8641.9
2020-01-21,3384,8732.6
2020-01-22,3385,8678.5
2020-01-23,3386,8405.1
2020-01-24,3387,8439.9
2020-01-25,3388,8341.6
2020-01-26,3389,8607.8
2020-01-27,3390,8866.6
2020-01-28,3391,9377.3
2020-01-29,3392,9298.9
2020-01-30,3393,9507.3
2020-01-31,3394,9349.1
2020-02-01,3395,9381.6
2020-02-02,3396,9334.9
2020-02-03,3397,9296.6
2020-02-04,3398,9193.9
2020-02-05,3399,9611.8
2020-02-06,3400,9772.0
2020-02-07,3401,9818.6
2020-02-08,3402,9895.5
2020-02-09,3403,10151.5
2020-02-10,3404,9854.1
2020-02-11,3405,10229.5
2020-02-12,3406,10317.7
2020-02-13,3407,10235.1
2020-02-14,3408,10333.0
2020-02-15,3409,9907.7
2020-02-16,3410,9932.3
2020-02-17,3411,9701.4
2020-02-18,3412,10158.4
2020-02-19,3413,9609.4
2020-02-20,3414,9602.4
2020-02-21,3415,9684.5
2020-02-22,3416,9655.7
2020-02-23,3417,9942.7
2020-02-24,3418,9662.7
2020-02-25,3419,9317.2
2020-02-26,3420,8800.3
2020-02-27,3421,8818.6
2020-02-28,3422,8697.5
2020-02-29,3423,8543.7
2020-03-01,3424,8540.0
2020-03-02,3425,8904.8
2020-03-03,3426,8761.4
2020-03-04,3427,8757.9
2020-03-05,3428,9060.3
2020-03-06,3429,9134.8
2020-03-07,3430,8887.8
2020-03-08,3431,8034.1
2020-03-09,3432,7933.0
2020-03-10,3433,7891.2
2020-03-11,3434,7935.1
2020-03-12,3435,4826.0
2020-03-13,3436,5584.3
2020-03-14,3437,5182.7
2020-03-15,3438,5366.3
2020-03-16,3439,5030.0
2020-03-17,3440,5261.1
2020-03-18,3441,5361.4
2020-03-19,3442,6172.0
2020-03-20,3443,6205.3
2020-03-21,3444,6186.2
2020-03-22,3445,5822.1
2020-03-23,3446,6468.9
2020-03-24,3447,6744.6
2020-03-25,3448,6678.9
2020-03-26,3449,6725.1
2020-03-27,3450,6373.4
2020-03-28,3451,6233.7
2020-03-29,3452,5890.4
2020-03-30,3453,6391.0
2020-03-31,3454,6412.5
2020-04-01,3455,6638.5
2020-04-02,3456,6800.5
2020-04-03,3457,6735.9
2020-04-04,3458,6857.4
2020-04-05,3459,6772.7
2020-04-06,3460,7332.3
2020-04-07,3461,7185.2
2020-04-08,3462,7361.2
2020-04-09,3463,7289.0
2020-04-10,3464,6863.1
2020-04-11,3465,6867.8
2020-04-12,3466,6917.6
2020-04-13,3467,6841.3
2020-04-14,3468,6850.9
2020-04-15,3469,6629.1
2020-04-16,3470,7085.6
2020-04-17,3471,7035.8
2020-04-18,3472,7230.8
2020-04-19,3473,7122.9
2020-04-20,3474,6833.5
2020-04-21,3475,6842.5
2020-04-22,3476,7112.9
2020-04-23,3477,7488.5
2020-04-24,3478,7503.8
2020-04-25,3479,7540.4
2020-04-26,3480,7678.9
2020-04-27,3481,7766.0
2020-04-28,3482,7746.9
2020-04-29,3483,8770.9
2020-04-30,3484,8629.0
2020-05-01,3485,8821.6
2020-05-02,3486,8966.3
2020-05-03,3487,8885.5
2020-05-04,3488,8874.7
2020-05-05,3489,9001.0
2020-05-06,3490,9151.4
2020-05-07,3491,9979.8
2020-05-08,3492,9806.2
2020-05-09,3493,9554.6
2020-05-10,3494,8738.8
2020-05-11,3495,8579.8
2020-05-12,3496,8813.8
2020-05-13,3497,9298.7
2020-05-14,3498,9778.4
2020-05-15,3499,9318.0
2020-05-16,3500,9379.5
2020-05-17,3501,9677.7
2020-05-18,3502,9730.7
2020-05-19,3503,9773.3
2020-05-20,3504,9512.3
2020-05-21,3505,9059.0
2020-05-22,3506,9169.7
2020-05-23,3507,9177.0
2020-05-24,3508,8728.2
2020-05-25,3509,8898.2
2020-05-26,3510,8842.5
2020-05-27,3511,9199.1
2020-05-28,3512,9572.2
2020-05-29,3513,9424.8
2020-05-30,3514,9692.5
2020-05-31,3515,9454.8
2020-06-01,3516,10189.3
2020-06-02,3517,9527.6
2020-06-03,3518,9667.2
2020-06-04,3519,9794.4
2020-06-05,3520,9631.2
2020-06-06,3521,9669.6
2020-06-07,3522,9742.6
2020-06-08,3523,9777.9
2020-06-09,3524,9768.8
2020-06-10,3525,9878.8
2020-06-11,3526,9283.2
2020-06-12,3527,9466.6
2020-06-13,3528,9471.3
2020-06-14,3529,9345.3
2020-06-15,3530,9425.4
2020-06-16,3531,9523.5
2020-06-17,3532,9464.6
2020-06-18,3533,9388.1
2020-06-19,3534,9314.0
2020-06-20,3535,9358.8
2020-06-21,3536,9296.4
2020-06-22,3537,9683.7
2020-06-23,3538,9624.6
2020-06-24,3539,9302.0
2020-06-25,3540,9247.5
2020-06-26,3541,9160.0
2020-06-27,3542,9008.3
2020-06-28,3543,9124.0
2020-06-29,3544,9185.4
2020-06-30,3545,9135.4
2020-07-01,3546,9229.9
2020-07-02,3547,9085.1
2020-07-03,3548,9067.1
2020-07-04,3549,9134.4
2020-07-05,3550,9081.0
2020-07-06,3551,9339.0
2020-07-07,3552,9256.0
2020-07-08,3553,9429.9
2020-07-09,3554,9235.7
2020-07-10,3555,9285.1
2020-07-11,3556,9233.3
2020-07-12,3557,9300.8
2020-07-13,3558,9243.6
2020-07-14,3559,9253.4
2020-07-15,3560,9198.7
2020-07-16,3561,9135.3
2020-07-17,3562,9155.8
2020-07-18,3563,9170.2
2020-07-19,3564,9208.0
2020-07-20,3565,9162.4
2020-07-21,3566,9387.3
2020-07-22,3567,9513.7
2020-07-23,3568,9599.6
2020-07-24,3569,9546.4
2020-07-25,3570,9704.1
2020-07-26,3571,9932.5
2020-07-27,3572,11022.8
2020-07-28,3573,10908.5
2020-07-29,3574,11105.9
2020-07-30,3575,11096.2
2020-07-31,3576,11333.4
2020-08-01,3577,11803.1
2020-08-02,3578,11066.8
2020-08-03,3579,11224.4
2020-08-04,3580,11184.7
2020-08-05,3581,11735.1
2020-08-06,3582,11757.1
2020-08-07,3583,11592.0
2020-08-08,3584,11764.3
2020-08-09,3585,11681.2
2020-08-10,3586,11889.2
2020-08-11,3587,11390.4
2020-08-12,3588,11557.2
2020-08-13,3589,11770.9
2020-08-14,3590,11750.8
2020-08-15,3591,11845.3
2020-08-16,3592,11899.0
2020-08-17,3593,12282.6
2020-08-18,3594,11947.6
2020-08-19,3595,11750.2
2020-08-20,3596,11856.9
2020-08-21,3597,11529.2
2020-08-22,3598,11661.3
2020-08-23,3599,11641.6
2020-08-24,3600,11753.5
2020-08-25,3601,11324.8
2020-08-26,3602,11462.3
2020-08-27,3603,11327.4
2020-08-28,3604,11527.4
2020-08-29,3605,11468.1
2020-08-30,3606,11702.0
2020-08-31,3607,11644.2
2020-09-01,3608,11914.9
2020-09-02,3609,11413.3
2020-09-03,3610,10168.8
2020-09-04,3611,10472.5
2020-09-05,3612,10092.2
2020-09-06,3613,10296.4
2020-09-07,3614,10376.9
2020-09-08,3615,10126.6
2020-09-09,3616,10224.6
2020-09-10,3617,10339.7
2020-09-11,3618,10390.2
2020-09-12,3619,10441.9
2020-09-13,3620,10326.0
2020-09-14,3621,10675.3
2020-09-15,3622,10785.3
2020-09-16,3623,10949.5
2020-09-17,3624,10941.3
2020-09-18,3625,10933.0
2020-09-19,3626,11081.8
2020-09-20,3627,10921.5
2020-09-21,3628,10416.8
2020-09-22,3629,10531.5
2020-09-23,3630,10237.3
2020-09-24,3631,10739.4
2020-09-25,3632,10688.8
2020-09-26,3633,10727.9
2020-09-27,3634,10776.2
2020-09-28,3635,10693.2
2020-09-29,3636,10840.9
2020-09-30,3637,10776.1
2020-10-01,3638,10620.5
2020-10-02,3639,10572.3
2020-10-03,3640,10544.2
2020-10-04,3641,10672.9
2020-10-05,3642,10789.5
2020-10-06,3643,10602.6
2020-10-07,3644,10670.9
2020-10-08,3645,10924.1
2020-10-09,3646,11054.2
2020-10-10,3647,11298.4
2020-10-11,3648,11371.0
2020-10-12,3649,11533.9
2020-10-13,3650,11423.8
2020-10-14,3651,11420.4
2020-10-15,3652,11503.0
2020-10-16,3653,11322.0
2020-10-17,3654,11362.1
2020-10-18,3655,11506.9
2020-10-19,3656,11753.4
2020-10-20,3657,11913.5
2020-10-21,3658,12808.7
2020-10-22,3659,12974.6
2020-10-23,3660,12934.1
2020-10-24,3661,13117.2
2020-10-25,3662,13032.2
2020-10-26,3663,13061.6
2020-10-27,3664,13657.8
2020-10-28,3665,13278.9
2020-10-29,3666,13457.2
2020-10-30,3667,13559.9
2020-10-31,3668,13797.3
2020-11-01,3669,13759.4
2020-11-02,3670,13561.4
2020-11-03,3671,14019.9
2020-11-04,3672,14145.6
2020-11-05,3673,15587.1
2020-11-06,3674,15577.9
2020-11-07,3675,14828.4
2020-11-08,3676,15483.7
2020-11-09,3677,15327.2
2020-11-10,3678,15303.6
2020-11-11,3679,15695.8
2020-11-12,3680,16294.7
2020-11-13,3681,16324.2
2020-11-14,3682,16071.0
2020-11-15,3683,15953.0
2020-11-16,3684,16715.8
2020-11-17,3685,17662.3
2020-11-18,3686,17774.6
2020-11-19,3687,17803.5
2020-11-20,3688,18675.2
2020-11-21,3689,18687.2
2020-11-22,3690,18412.9
2020-11-23,3691,18379.6
2020-11-24,3692,19152.6
2020-11-25,3693,18723.0
2020-11-26,3694,17162.0
2020-11-27,3695,17127.1
2020-11-28,3696,17730.7
2020-11-29,3697,18185.5
2020-11-30,3698,19698.1
2020-12-01,3699,18770.7
2020-12-02,3700,19218.8
2020-12-03,3701,19433.3
2020-12-04,3702,18658.1
2020-12-05,3703,19146.5
2020-12-06,3704,19379.9
2020-12-07,3705,19170.7
2020-12-08,3706,18326.6
2020-12-09,3707,18546.0
2020-12-10,3708,18247.2
2020-12-11,3709,18023.6
2020-12-12,3710,18808.9
2020-12-13,3711,19176.8
2020-12-14,3712,19273.8
2020-12-15,3713,19434.9
2020-12-16,3714,21352.2
2020-12-17,3715,22825.4
2020-12-18,3716,23127.9
2020-12-19,3717,23844.0
2020-12-20,3718,23474.9
2020-12-21,3719,22728.5
2020-12-22,3720,23823.2
2020-12-23,3721,23257.9
2020-12-24,3722,23736.5
2020-12-25,3723,24689.6
2020-12-26,3724,26454.4
2020-12-27,3725,26261.3
2020-12-28,3726,27057.8
2020-12-29,3727,27376.0
2020-12-30,3728,28868.7
2020-12-31,3729,28949.4
2021-01-01,3730,29359.9
2021-01-02,3731,32193.3
2021-01-03,3732,32958.9
2021-01-04,3733,32022.6
2021-01-05,3734,33991.5
2021-01-06,3735,36793.2
2021-01-07,3736,39460.2
2021-01-08,3737,40599.3
2021-01-09,3738,40151.9
2021-01-10,3739,38192.2
2021-01-11,3740,35544.3
2021-01-12,3741,34076.1
2021-01-13,3742,37382.2
2021-01-14,3743,39175.7
2021-01-15,3744,36845.8
2021-01-16,3745,36019.5
2021-01-17,3746,35839.6
2021-01-18,3747,36613.2
2021-01-19,3748,36002.9
2021-01-20,3749,35476.3
2021-01-21,3750,30842.1
2021-01-22,3751,33000.5
2021-01-23,3752,32088.9
2021-01-24,3753,32241.3
2021-01-25,3754,32252.3
2021-01-26,3755,32502.1
2021-01-27,3756,30404.0
2021-01-28,3757,33374.8
2021-01-29,3758,34301.8
2021-01-30,3759,34283.1
2021-01-31,3760,33108.1
2021-02-01,3761,33515.7
2021-02-02,3762,35485.2
2021-02-03,3763,37646.8
2021-02-04,3764,36982.1
2021-02-05,3765,38297.6
2021-02-06,3766,39256.6
2021-02-07,3767,38852.9
2021-02-08,3768,46395.7
2021-02-09,3769,46508.6
2021-02-10,3770,44836.0
2021-02-11,3771,47990.7
2021-02-12,3772,47371.7
2021-02-13,3773,47168.7
2021-02-14,3774,48643.4
2021-02-15,3775,47936.3
2021-02-16,3776,49169.7
2021-02-17,3777,52079.2
2021-02-18,3778,51582.2
2021-02-19,3779,55906.6
2021-02-20,3780,55923.7
2021-02-21,3781,57433.8
2021-02-22,3782,54111.8
2021-02-23,3783,48911.2
2021-02-24,3784,49697.5
2021-02-25,3785,46928.5
2021-02-26,3786,46345.6
2021-02-27,3787,46136.7
2021-02-28,3788,45164.0
2021-03-01,3789,49595.5
2021-03-02,3790,48424.2
2021-03-03,3791,50395.1
2021-03-04,3792,48428.0
2021-03-05,3793,48792.5
2021-03-06,3794,48855.6
2021-03-07,3795,50982.3
2021-03-08,3796,52311.0
2021-03-09,3797,54879.0
2021-03-10,3798,55851.9
2021-03-11,3799,57799.5
2021-03-12,3800,57265.1
2021-03-13,3801,61195.3
2021-03-14,3802,59113.7
2021-03-15,3803,55791.3
2021-03-16,3804,56889.7
2021-03-17,3805,58913.5
2021-03-18,3806,57656.0
2021-03-19,3807,58088.0
2021-03-20,3808,58093.4
2021-03-21,3809,57383.8
2021-03-22,3810,54158.3
2021-03-23,3811,54452.5
2021-03-24,3812,52325.4
2021-03-25,3813,51322.3
2021-03-26,3814,55036.1
2021-03-27,3815,55862.9
2021-03-28,3816,55765.2
2021-03-29,3817,57616.2
2021-03-30,3818,58771.3
2021-03-31,3819,58763.7
2021-04-01,3820,58718.3
2021-04-02,3821,58977.3
2021-04-03,3822,57059.9
2021-04-04,3823,58199.9
2021-04-05,3824,58993.4
2021-04-06,3825,57996.3
2021-04-07,3826,55948.7
2021-04-08,3827,58077.4
2021-04-09,3828,58118.7
2021-04-10,3829,59748.4
2021-04-11,3830,59978.7
2021-04-12,3831,59863.8
2021-04-13,3832,63540.9
2021-04-14,3833,62980.4
2021-04-15,3834,63216.0
2021-04-16,3835,61379.7
2021-04-17,3836,60041.9
2021-04-18,3837,56207.1
2021-04-19,3838,55646.1
2021-04-20,3839,56483.2
2021-04-21,3840,53820.2
2021-04-22,3841,51729.5
2021-04-23,3842,51143.6
2021-04-24,3843,50088.9
2021-04-25,3844,48963.6
2021-04-26,3845,54020.5
2021-04-27,3846,55036.5
2021-04-28,3847,54841.4
2021-04-29,3848,53560.8
2021-04-30,3849,57720.3
2021-05-01,3850,57807.1
2021-05-02,3851,56603.8
2021-05-03,3852,57169.8
2021-05-04,3853,53741.5
2021-05-05,3854,57441.3
2021-05-06,3855,56405.4
2021-05-07,3856,57337.2
2021-05-08,3857,58840.1
2021-05-09,3858,58238.3
2021-05-10,3859,55848.9
2021-05-11,3860,56695.7
2021-05-12,3861,49384.2
2021-05-13,3862,49704.6
2021-05-14,3863,49839.8
2021-05-15,3864,46708.8
2021-05-16,3865,46426.4
2021-05-17,3866,43541.3
2021-05-18,3867,42897.3
2021-05-19,3868,36720.5
2021-05-20,3869,40717.2
2021-05-21,3870,37297.4
2021-05-22,3871,37448.3
2021-05-23,3872,34679.7
2021-05-24,3873,38750.6
2021-05-25,3874,38378.3
2021-05-26,3875,39249.2
2021-05-27,3876,38417.3
2021-05-28,3877,35662.5
2021-05-29,3878,34584.6
2021-05-30,3879,35652.8
2021-05-31,3880,37298.6
2021-06-01,3881,36687.6
2021-06-02,3882,37555.8
2021-06-03,3883,39187.3
2021-06-04,3884,36851.3
2021-06-05,3885,35520.0
2021-06-06,3886,35815.4
2021-06-07,3887,33578.0
2021-06-08,3888,33382.9
2021-06-09,3889,37332.2
2021-06-10,3890,36649.4
2021-06-11,3891,37314.6
2021-06-12,3892,35467.5
2021-06-13,3893,39022.9
2021-06-14,3894,40529.4
2021-06-15,3895,40156.1
2021-06-23,3896,33674.3
2021-06-24,3897,34665.8
2021-06-25,3898,31594.0
2021-06-26,3899,32243.4
2021-06-27,3900,34678.5
2021-06-28,3901,34475.9
2021-06-29,3902,35834.7
2021-06-30,3903,35026.9
2021-07-01,3904,33543.6
2021-07-02,3905,33813.4
2021-07-03,3906,34742.8
2021-07-04,3907,35298.2
2021-07-05,3908,33687.8
2021-07-06,3909,34225.6
2021-07-07,3910,33867.8
2021-07-08,3911,32866.3
2021-07-09,3912,33797.4
2021-07-10,3913,33510.6
2021-07-11,3914,34227.7
2021-07-12,3915,33113.0
2021-07-13,3916,32728.1
2021-07-14,3917,32820.7
2021-07-15,3918,31840.5
2021-07-16,3919,31394.0
2021-07-17,3920,31518.6
2021-07-18,3921,31785.4
2021-07-19,3922,30837.2
2021-07-20,3923,29793.8
2021-07-21,3924,32131.4
2021-07-22,3925,32298.9
2021-07-23,3926,33603.3
2021-07-24,3927,33824.8
2021-07-25,3928,35391.1
2021-07-26,3929,37276.6
2021-07-27,3930,39452.0
2021-07-28,3931,40003.2
2021-07-29,3932,40001.4
2021-07-30,3933,42203.4
2021-07-31,3934,41553.7
2021-08-01,3935,39878.3
2021-08-02,3936,39168.4
2021-08-03,3937,38130.3
2021-08-04,3938,39736.9
2021-08-05,3939,40867.2
2021-08-06,3940,42795.4
2021-08-07,3941,44614.2
2021-08-08,3942,43792.8
2021-08-09,3943,46284.3
2021-08-10,3944,45593.8
2021-08-11,3945,45564.3
2021-08-12,3946,44403.4
2021-08-13,3947,47809.1
2021-08-14,3948,47081.5
2021-08-15,3949,46991.3
2021-08-16,3950,45996.3
2021-08-17,3951,44691.6
2021-08-18,3952,44723.8
2021-08-19,3953,46755.9
2021-08-20,3954,49324.0
2021-08-21,3955,48875.8
2021-08-22,3956,49254.5
2021-08-23,3957,49539.7
2021-08-24,3958,47714.7
2021-08-25,3959,48994.5
2021-08-26,3960,46831.6
2021-08-27,3961,49064.3
2021-08-28,3962,48897.1
2021-08-29,3963,48777.4
2021-08-30,3964,46992.7
2021-08-31,3965,47130.4
2021-09-01,3966,48819.4
2021-09-02,3967,49274.3
2021-09-03,3968,49999.0
2021-09-04,3969,49918.4
2021-09-05,3970,51768.6
2021-09-06,3971,52672.1
2021-09-07,3972,46779.6
2021-09-08,3973,46061.4
2021-09-09,3974,46385.6
2021-09-10,3975,44842.8
2021-09-11,3976,45161.9
2021-09-12,3977,46062.3
2021-09-13,3978,44949.5
2021-09-14,3979,47077.5
2021-09-15,3980,48130.6
2021-09-16,3981,47748.0
2021-09-17,3982,47282.8
2021-09-18,3983,48306.7
2021-09-19,3984,47238.7
2021-09-20,3985,42870.6
2021-09-21,3986,40651.3
2021-09-22,3987,43551.6
2021-09-23,3988,44869.2
2021-09-24,3989,42819.9
2021-09-25,3990,42686.8
2021-09-26,3991,43203.4
2021-09-27,3992,42172.6
2021-09-28,3993,41022.3
2021-09-29,3994,41536.8
2021-09-30,3995,43823.3
2021-10-01,3996,48146.0
2021-10-02,3997,47666.9
2021-10-03,3998,48200.1
2021-10-04,3999,49227.3
2021-10-05,4000,51469.3
2021-10-06,4001,55323.2
2021-10-07,4002,53783.9
2021-10-08,4003,53914.7
2021-10-09,4004,54942.5
2021-10-10,4005,54687.7
2021-10-11,4006,57477.3
2021-10-12,4007,56015.9
2021-10-13,4008,57380.1
2021-10-14,4009,57345.8
2021-10-15,4010,61672.5
2021-10-16,4011,60861.1
2021-10-17,4012,61527.5
2021-10-18,4013,62056.3
2021-10-19,4014,64278.5
2021-10-20,4015,65979.1
2021-10-21,4016,62210.2
2021-10-22,4017,60690.3
2021-10-23,4018,61312.5
2021-10-24,4019,60866.5
2021-10-25,4020,63067.0
2021-10-26,4021,60310.8
2021-10-27,4022,58438.1
2021-10-28,4023,60582.5
2021-10-29,4024,62242.8
2021-10-30,4025,61840.1
2021-10-31,4026,61309.6
2021-11-01,4027,60915.3
2021-11-02,4028,63221.7
2021-11-03,4029,62918.5
2021-11-04,4030,61412.6
2021-11-05,4031,60974.3
2021-11-06,4032,61483.9
2021-11-07,4033,63273.2
2021-11-08,4034,67527.9
2021-11-09,4035,66904.4
2021-11-10,4036,64932.6
2021-11-11,4037,64806.7
2021-11-12,4038,64134.5
2021-11-13,4039,64398.6
2021-11-14,4040,65508.2
2021-11-15,4041,63597.9
2021-11-16,4042,60089.1
2021-11-17,4043,60367.8
2021-11-18,4044,56955.3
2021-11-19,4045,58083.4
2021-11-20,4046,59717.6
2021-11-21,4047,58714.3
2021-11-22,4048,56308.8
2021-11-23,4049,57573.2
2021-11-24,4050,57171.7
2021-11-25,4051,58935.1
2021-11-26,4052,53730.9
2021-11-27,4053,54765.9
2021-11-28,4054,57291.5
2021-11-29,4055,57794.8
2021-11-30,4056,56882.9
2021-12-01,4057,57210.3
2021-12-02,4058,56496.0
2021-12-03,4059,53631.5
2021-12-04,4060,49195.2
2021-12-05,4061,49405.5
2021-12-06,4062,50562.1
2021-12-07,4063,50595.2
2021-12-08,4064,50473.9
2021-12-09,4065,47596.6
2021-12-10,4066,47137.2
2021-12-11,4067,49314.5
2021-12-12,4068,50081.0
2021-12-13,4069,46703.6
2021-12-14,4070,48366.5
2021-12-15,4071,48871.5
2021-12-16,4072,47628.2
2021-12-17,4073,46172.2
2021-12-18,4074,46856.2
2021-12-19,4075,46704.5
2021-12-20,4076,46895.2
2021-12-21,4077,48902.0
2021-12-22,4078,48599.7
2021-12-23,4079,50801.0
2021-12-24,4080,50786.1
2021-12-25,4081,50406.4
2021-12-26,4082,50779.9
2021-12-27,4083,50678.2
2021-12-28,4084,47545.2
2021-12-29,4085,46461.7
2021-12-30,4086,47123.3
2021-12-31,4087,46219.5
2022-01-01,4088,47738.0
2022-01-02,4089,47311.8
2022-01-03,4090,46430.2
2022-01-04,4091,45837.3
2022-01-05,4092,43425.9
2022-01-06,4093,43097.5
2022-01-07,4094,41546.7
2022-01-08,4095,41672.0
2022-01-09,4096,41848.3
2022-01-10,4097,41832.2
2022-01-11,4098,42733.2
2022-01-12,4099,43901.0
2022-01-13,4100,42560.0
2022-01-14,4101,43073.3
2022-01-15,4102,43097.0
2022-01-16,4103,43079.1
2022-01-17,4104,42209.3
2022-01-18,4105,42364.6
2022-01-19,4106,41677.8
2022-01-20,4107,40715.9
2022-01-21,4108,36475.5
2022-01-22,4109,35075.2
2022-01-23,4110,36269.5
2022-01-24,4111,36686.3
2022-01-25,4112,36950.6
2022-01-26,4113,36800.4
2022-01-27,4114,37164.3
2022-01-28,4115,37745.1
2022-01-29,4116,38170.8
2022-01-30,4117,37917.7
2022-01-31,4118,38498.6
2022-02-01,4119,38709.7
2022-02-02,4120,36890.2
2022-02-03,4121,37287.8
2022-02-04,4122,41567.6
2022-02-05,4123,41412.1
2022-02-06,4124,42392.2
2022-02-07,4125,43833.9
2022-02-08,4126,44038.2
2022-02-09,4127,44388.9
2022-02-10,4128,43521.0
2022-02-11,4129,42388.4
2022-02-12,4130,42205.2
2022-02-13,4131,42061.1
2022-02-14,4132,42550.3
2022-02-15,4133,44544.4
2022-02-16,4134,43883.6
2022-02-17,4135,40552.8
2022-02-18,4136,40000.1
2022-02-19,4137,40090.3
2022-02-20,4138,38355.0
2022-02-21,4139,37017.7
2022-02-22,4140,38248.2
2022-02-23,4141,37224.6
2022-02-24,4142,38339.2
2022-02-25,4143,39209.6
2022-02-26,4144,39115.5
2022-02-27,4145,37689.1
2022-02-28,4146,43188.2
2022-03-01,4147,44420.3
2022-03-02,4148,43912.8
2022-03-03,4149,42463.0
2022-03-04,4150,39142.7
2022-03-05,4151,39395.8
2022-03-06,4152,38403.1
2022-03-07,4153,38024.8
2022-03-08,4154,38744.8
2022-03-09,4155,41929.0
2022-03-10,4156,39416.3
2022-03-11,4157,38730.2
2022-03-12,4158,38814.3
2022-03-13,4159,37792.4
2022-03-14,4160,39671.1
2022-03-15,4161,39285.7
2022-03-16,4162,41118.7
